#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-12-02;Nouvelle-Calédonie;33;0;32;0.00;96.97;3.03
2020-12-02;Niger;1640;76;1227;4.63;74.82;20.55
2020-12-02;Nigéria;67960;1177;63839;1.73;93.94;4.33
2020-12-02;Nicaragua;5838;161;4225;2.76;72.37;24.87
2020-12-02;Pays-Bas;541238;9584;7066;1.77;1.31;96.92
2020-12-02;Norvège;36969;351;17998;0.95;48.68;50.37
2020-12-02;Népal;236246;1538;218161;0.65;92.34;7.00
2020-12-02;Nouvelle-Zélande;2069;25;1974;1.21;95.41;3.38
2020-12-02;Oman;124145;1430;115613;1.15;93.13;5.72
2020-12-02;Panama;169339;3114;146576;1.84;86.56;11.60
2020-12-02;Pérou;963605;35966;896978;3.73;93.09;3.18
2020-12-02;Polynésie Française;14716;77;4842;0.52;32.90;66.57
2020-12-02;Papouasie-Nouvelle-Guinée;669;7;597;1.05;89.24;9.72
2020-12-02;Philippines;434357;8436;399005;1.94;91.86;6.20
2020-12-02;Pakistan;406810;8205;346951;2.02;85.29;12.70
2020-12-02;Pologne;1013747;18208;622980;1.80;61.45;36.75
2020-12-02;Palestine;90192;763;66989;0.85;74.27;24.88
2020-12-02;Portugal;303846;4645;223446;1.53;73.54;24.93
2020-12-02;Paraguay;84482;1783;59465;2.11;70.39;27.50
2020-12-02;Qatar;139256;239;136513;0.17;98.03;1.80
2020-12-02;Réunion;8102;40;7172;0.49;88.52;10.98
2020-12-02;Roumanie;484550;11665;371231;2.41;76.61;20.98
2020-12-02;Serbie;191356;1704;0;0.89;0.00;99.11
2020-12-02;Russie;2327105;40630;1814442;1.75;77.97;20.28
2020-12-02;Rwanda;5994;50;5575;0.83;93.01;6.16
2020-12-02;Arabie Saoudite;357872;5919;347513;1.65;97.11;1.24
2020-12-02;Îles Salomon;17;0;5;0.00;29.41;70.59
2020-12-02;Seychelles;183;0;162;0.00;88.52;11.48
2020-12-02;Soudan;18254;1265;10493;6.93;57.48;35.59
2020-12-02;Suède;266158;6972;0;2.62;0.00;97.38
2020-12-02;Singapour;58230;29;58144;0.05;99.85;0.10
2020-12-02;Slovénie;79566;1547;57447;1.94;72.20;25.86
2020-12-02;Slovaquie;109226;898;71738;0.82;65.68;33.50
2020-12-02;Sierra Leone;2416;74;1838;3.06;76.08;20.86
2020-12-02;Saint-Marin;1687;46;1340;2.73;79.43;17.84
2020-12-02;Sénégal;16173;334;15657;2.07;96.81;1.13
2020-12-02;Somalie;4525;121;3480;2.67;76.91;20.42
2020-12-02;Suriname;5320;117;5200;2.20;97.74;0.06
2020-12-02;Soudan du sud;3118;61;2966;1.96;95.13;2.92
2020-12-02;Sao Tomé-et-Principe;997;17;934;1.71;93.68;4.61
2020-12-02;El Salvador;39130;1129;35839;2.89;91.59;5.53
2020-12-02;Syrie;8059;426;3689;5.29;45.77;48.94
2020-12-02;Eswatini;6455;122;6032;1.89;93.45;4.66
2020-12-02;Tchad;1705;102;1539;5.98;90.26;3.75
2020-12-02;Togo;3014;65;2543;2.16;84.37;13.47
2020-12-02;Tadjikistan;12269;87;11677;0.71;95.17;4.12
2020-12-02;Thaïlande;4026;60;3822;1.49;94.93;3.58
2020-12-02;Timor-Leste;31;0;30;0.00;96.77;3.23
2020-12-02;Tunisie;99280;3359;73607;3.38;74.14;22.48
2020-12-02;Turquie;700880;14129;414141;2.02;59.09;38.90
2020-12-02;Trinité-et-Tobago;6704;121;5843;1.80;87.16;11.04
2020-12-02;Taïwan;685;7;570;1.02;83.21;15.77
2020-12-02;Tanzanie;509;21;183;4.13;35.95;59.92
2020-12-02;Ukraine;778560;13140;384961;1.69;49.45;48.87
2020-12-02;Ouganda;21409;206;9044;0.96;42.24;56.79
2020-12-02;États-Unis;13921913;273446;5322128;1.96;38.23;59.81
2020-12-02;Uruguay;6225;80;4584;1.29;73.64;25.08
2020-12-02;Ouzbékistan;73335;611;70534;0.83;96.18;2.99
2020-12-02;Vatican;27;0;15;0.00;55.56;44.44
2020-12-02;St-Vincent / Grenadines;85;0;80;0.00;94.12;5.88
2020-12-02;Venezuela;103067;905;98030;0.88;95.11;4.01
2020-12-02;Vanuatu;1;0;0;0.00;0.00;100.00
2020-12-02;Viet Nam;1358;35;1201;2.58;88.44;8.98
2020-12-02;Samoa;2;0;0;0.00;0.00;100.00
2020-12-02;Kosovo;40117;1026;25586;2.56;63.78;33.66
2020-12-02;Yémen;2217;621;1518;28.01;68.47;3.52
2020-12-02;Mayotte;5181;49;2964;0.95;57.21;41.85
2020-12-02;Afrique du Sud;796472;21709;734305;2.73;92.19;5.08
2020-12-02;Zambie;17700;357;17086;2.02;96.53;1.45
2020-12-02;Zimbabwe;10129;277;8643;2.73;85.33;11.94
2020-12-02;Autres;721;15;659;2.08;91.40;6.52
2020-12-01;Autres;721;15;659;2.08;91.40;6.52
2020-12-01;Zimbabwe;10129;277;8643;2.73;85.33;11.94
2020-12-01;Zambie;17665;357;17059;2.02;96.57;1.41
2020-12-01;Afrique du Sud;792299;21644;732531;2.73;92.46;4.81
2020-12-01;Mayotte;5181;49;2964;0.95;57.21;41.85
2020-12-01;Yémen;2197;619;1514;28.17;68.91;2.91
2020-12-01;Kosovo;40117;1026;25586;2.56;63.78;33.66
2020-12-01;Samoa;2;0;0;0.00;0.00;100.00
2020-12-01;Viet Nam;1351;35;1195;2.59;88.45;8.96
2020-12-01;Vanuatu;1;0;0;0.00;0.00;100.00
2020-12-01;Venezuela;102621;901;97562;0.88;95.07;4.05
2020-12-01;St-Vincent / Grenadines;85;0;80;0.00;94.12;5.88
2020-12-01;Vatican;27;0;15;0.00;55.56;44.44
2020-12-01;Ouzbékistan;73276;611;70534;0.83;96.26;2.91
2020-12-01;Uruguay;6024;78;4483;1.29;74.42;24.29
2020-12-01;États-Unis;13721858;270642;5226581;1.97;38.09;59.94
2020-12-01;Ouganda;21035;205;9044;0.97;43.00;56.03
2020-12-01;Ukraine;765117;12962;370677;1.69;48.45;49.86
2020-12-01;Tanzanie;509;21;183;4.13;35.95;59.92
2020-12-01;Taïwan;679;7;568;1.03;83.65;15.32
2020-12-01;Trinité-et-Tobago;6685;120;5807;1.80;86.87;11.34
2020-12-01;Turquie;668957;13936;409320;2.08;61.19;36.73
2020-12-01;Tunisie;96769;3260;70851;3.37;73.22;23.41
2020-12-01;Timor-Leste;30;0;30;0.00;100.00;0.00
2020-12-01;Thaïlande;4026;60;3822;1.49;94.93;3.58
2020-12-01;Tadjikistan;12231;86;11640;0.70;95.17;4.13
2020-12-01;Togo;2997;64;2515;2.14;83.92;13.95
2020-12-01;Tchad;1700;102;1532;6.00;90.12;3.88
2020-12-01;Eswatini;6442;122;6017;1.89;93.40;4.70
2020-12-01;Syrie;7973;422;3624;5.29;45.45;49.25
2020-12-01;El Salvador;39130;1120;35839;2.86;91.59;5.55
2020-12-01;Sao Tomé-et-Principe;996;17;934;1.71;93.78;4.52
2020-12-01;Soudan du sud;3111;61;2954;1.96;94.95;3.09
2020-12-01;Suriname;5319;117;5197;2.20;97.71;0.09
2020-12-01;Somalie;4451;113;3417;2.54;76.77;20.69
2020-12-01;Sénégal;16107;333;15627;2.07;97.02;0.91
2020-12-01;Saint-Marin;1650;46;1334;2.79;80.85;16.36
2020-12-01;Sierra Leone;2413;74;1838;3.07;76.17;20.76
2020-12-01;Slovaquie;107183;868;68859;0.81;64.24;34.95
2020-12-01;Slovénie;77135;1490;55476;1.93;71.92;26.15
2020-12-01;Singapour;58228;29;58139;0.05;99.85;0.10
2020-12-01;Suède;260758;6798;0;2.61;0.00;97.39
2020-12-01;Seychelles;183;0;162;0.00;88.52;11.48
2020-12-01;Soudan;18045;1255;10369;6.95;57.46;35.58
2020-12-01;Îles Salomon;17;0;5;0.00;29.41;70.59
2020-12-01;Arabie Saoudite;357623;5907;347176;1.65;97.08;1.27
2020-12-01;Rwanda;5948;49;5544;0.82;93.21;5.97
2020-12-01;Russie;2302062;40050;1787962;1.74;77.67;20.59
2020-12-01;Serbie;183437;1652;0;0.90;0.00;99.10
2020-12-01;Roumanie;479634;11530;360934;2.40;75.25;22.34
2020-12-01;Réunion;8054;40;7172;0.50;89.05;10.45
2020-12-01;Qatar;139001;238;136306;0.17;98.06;1.77
2020-12-01;Paraguay;83479;1771;58949;2.12;70.62;27.26
2020-12-01;Portugal;300462;4577;220877;1.52;73.51;24.96
2020-12-01;Palestine;88004;747;65938;0.85;74.93;24.23
2020-12-01;Pologne;999924;17599;597589;1.76;59.76;38.48
2020-12-01;Pakistan;403311;8166;345365;2.02;85.63;12.34
2020-12-01;Philippines;432925;8418;398782;1.94;92.11;5.94
2020-12-01;Papouasie-Nouvelle-Guinée;669;7;597;1.05;89.24;9.72
2020-12-01;Polynésie Française;14559;76;4842;0.52;33.26;66.22
2020-12-01;Pérou;963605;35966;893061;3.73;92.68;3.59
2020-12-01;Panama;167311;3098;145518;1.85;86.97;11.17
2020-12-01;Oman;123908;1430;115441;1.15;93.17;5.68
2020-12-01;Nouvelle-Zélande;2060;25;1963;1.21;95.29;3.50
2020-12-01;Népal;233452;1529;216594;0.65;92.78;6.57
2020-12-01;Norvège;36591;334;17998;0.91;49.19;49.90
2020-12-01;Pays-Bas;536129;9518;7017;1.78;1.31;96.92
2020-12-01;Nicaragua;5838;161;4225;2.76;72.37;24.87
2020-12-01;Nigéria;67838;1176;63430;1.73;93.50;4.76
2020-12-01;Niger;1586;75;1219;4.73;76.86;18.41
2020-12-01;Nouvelle-Calédonie;33;0;32;0.00;96.97;3.03
2020-12-01;Namibie;14416;151;13600;1.05;94.34;4.61
2020-12-01;Mozambique;15770;131;13778;0.83;87.37;11.80
2020-12-01;Malaisie;67169;363;56311;0.54;83.83;15.62
2020-12-01;Mexique;1122362;106765;829817;9.51;73.93;16.55
2020-12-01;Malawi;6028;185;5465;3.07;90.66;6.27
2020-12-01;Maldives;13049;47;11968;0.36;91.72;7.92
2020-12-01;Maurice;505;10;463;1.98;91.68;6.34
2020-12-01;Malte;9975;141;7748;1.41;77.67;20.91
2020-12-01;Mauritanie;8710;177;7764;2.03;89.14;8.83
2020-12-01;Martinique;5520;41;98;0.74;1.78;97.48
2020-12-01;Macao;46;0;46;0.00;100.00;0.00
2020-12-01;Mongolie;812;0;358;0.00;44.09;55.91
2020-12-01;Birmanie;92189;1972;71343;2.14;77.39;20.47
2020-12-01;Mali;4762;160;3241;3.36;68.06;28.58
2020-12-01;Macédoine;62945;1792;40188;2.85;63.85;33.31
2020-12-01;Îles Marshall;4;0;1;0.00;25.00;75.00
2020-12-01;Madagascar;17341;251;16657;1.45;96.06;2.50
2020-12-01;Saint Martin;717;12;641;1.67;89.40;8.93
2020-12-01;Montenegro;35849;504;24637;1.41;68.72;29.87
2020-12-01;Moldavie;108863;2323;95918;2.13;88.11;9.76
2020-12-01;Monaco;617;3;559;0.49;90.60;8.91
2020-12-01;Maroc;359844;5915;310193;1.64;86.20;12.15
2020-12-01;Libye;83417;1196;54209;1.43;64.99;33.58
2020-12-01;Lettonie;17687;210;1806;1.19;10.21;88.60
2020-12-01;Luxembourg;35129;330;26156;0.94;74.46;24.60
2020-12-01;Lituanie;62515;519;15077;0.83;24.12;75.05
2020-12-01;Lesotho;2137;44;1278;2.06;59.80;38.14
2020-12-01;Libéria;1595;83;1343;5.20;84.20;10.60
2020-12-01;Sri Lanka;24532;122;17817;0.50;72.63;26.88
2020-12-01;Liechtenstein;1286;16;1110;1.24;86.31;12.44
2020-12-01;Sainte-Lucie;259;2;138;0.77;53.28;45.95
2020-12-01;Liban;129455;1033;83034;0.80;64.14;35.06
2020-12-01;Laos;39;0;26;0.00;66.67;33.33
2020-12-01;Kazakhstan;175565;2434;148043;1.39;84.32;14.29
2020-12-01;Koweït;142992;881;137625;0.62;96.25;3.14
2020-12-01;Corée du Sud;35163;526;28065;1.50;79.81;18.69
2020-12-01;Saint-Kitts-et-Nevis;22;0;19;0.00;86.36;13.64
2020-12-01;Comores;613;7;586;1.14;95.60;3.26
2020-12-01;Cambodge;329;0;304;0.00;92.40;7.60
2020-12-01;Kirghizistan;73178;1275;64711;1.74;88.43;9.83
2020-12-01;Kenya;84169;1474;55610;1.75;66.07;32.18
2020-12-01;Japon;150976;2109;125304;1.40;83.00;15.61
2020-12-01;Jordanie;223617;2802;162959;1.25;72.87;25.87
2020-12-01;Jamaïque;10810;258;6364;2.39;58.87;38.74
2020-12-01;Italie;1620901;56361;784595;3.48;48.40;48.12
2020-12-01;Islande;5413;27;5187;0.50;95.82;3.68
2020-12-01;Iran;975951;48628;677963;4.98;69.47;25.55
2020-12-01;Iraq;554767;12306;484570;2.22;87.35;10.44
2020-12-01;Inde;9499413;138122;8932647;1.45;94.03;4.51
2020-12-01;Israël;338389;2882;324396;0.85;95.86;3.28
2020-12-01;Irlande;72798;2069;23364;2.84;32.09;65.06
2020-12-01;Indonésie;543975;17081;454879;3.14;83.62;13.24
2020-12-01;Hongrie;221073;4977;64802;2.25;29.31;68.44
2020-12-01;Haïti;9296;233;8023;2.51;86.31;11.19
2020-12-01;Croatie;131342;1861;108231;1.42;82.40;16.18
2020-12-01;Honduras;108253;2918;48073;2.70;44.41;52.90
2020-12-01;Hong-Kong;6396;109;5361;1.70;83.82;14.48
2020-12-01;Guyana;5423;151;4436;2.78;81.80;15.42
2020-12-01;Guinée-Bissau;2441;44;2327;1.80;95.33;2.87
2020-12-01;Guatemala;122774;4178;111574;3.40;90.88;5.72
2020-12-01;Grèce;107470;2517;23074;2.34;21.47;76.19
2020-12-01;Guinée Équatoriale;5156;85;5009;1.65;97.15;1.20
2020-12-01;Guadeloupe;8427;149;2242;1.77;26.60;71.63
2020-12-01;Guinée;13119;76;12045;0.58;91.81;7.61
2020-12-01;Gambie;3743;123;3607;3.29;96.37;0.35
2020-12-01;Gibraltar;1030;5;950;0.49;92.23;7.28
2020-12-01;Ghana;51667;323;50547;0.63;97.83;1.54
2020-12-01;Guyane Française;11240;70;9995;0.62;88.92;10.45
2020-12-01;Grenade;41;0;30;0.00;73.17;26.83
2020-12-01;Géorgie;139343;1303;117560;0.94;84.37;14.70
2020-12-01;Royaume-Uni;1646200;59143;2639;3.59;0.16;96.25
2020-12-01;Gabon;9214;60;9066;0.65;98.39;0.96
2020-12-01;France;2332053;53506;164029;2.29;7.03;90.67
2020-12-01;Îles Féroé;503;0;500;0.00;99.40;0.60
2020-12-01;Fidji;42;2;33;4.76;78.57;16.67
2020-12-01;Finlande;25462;399;16800;1.57;65.98;32.45
2020-12-01;Éthiopie;110554;1709;74917;1.55;67.77;30.69
2020-12-01;Espagne;1656444;45511;150376;2.75;9.08;88.17
2020-12-01;Érythrée;577;0;498;0.00;86.31;13.69
2020-12-01;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-12-01;Égypte;116303;6666;102816;5.73;88.40;5.86
2020-12-01;Estonie;12497;121;7536;0.97;60.30;38.73
2020-12-01;Équateur;193673;13501;169804;6.97;87.68;5.35
2020-12-01;Algérie;84152;2447;54405;2.91;64.65;32.44
2020-12-01;République Dominicaine;144302;2333;115530;1.62;80.06;18.32
2020-12-01;Dominique;85;0;63;0.00;74.12;25.88
2020-12-01;Danemark;81967;846;64775;1.03;79.03;19.94
2020-12-01;Djibouti;5680;61;5587;1.07;98.36;0.56
2020-12-01;Allemagne;1094678;17177;769380;1.57;70.28;28.15
2020-12-01;République Tchèque;528474;8407;455177;1.59;86.13;12.28
2020-12-01;Chypre;10883;49;2057;0.45;18.90;80.65
2020-12-01;Cap-vert;10816;106;10366;0.98;95.84;3.18
2020-12-01;Cuba;8381;136;7658;1.62;91.37;7.00
2020-12-01;Costa Rica;140172;1731;87721;1.23;62.58;36.18
2020-12-01;Colombie;1324792;36934;1217647;2.79;91.91;5.30
2020-12-01;Chine;86551;4634;81644;5.35;94.33;0.32
2020-12-01;Cameroun;24487;441;22177;1.80;90.57;7.63
2020-12-01;Chili;552864;15430;528034;2.79;95.51;1.70
2020-12-01;Côte d'Ivoire;21334;132;20981;0.62;98.35;1.04
2020-12-01;Suisse;330874;4940;250200;1.49;75.62;22.89
2020-12-01;Congo (Brazzaville);5774;94;4988;1.63;86.39;11.98
2020-12-01;République Centrafricaine;4918;63;1924;1.28;39.12;59.60
2020-12-01;Rép. Dém. du Congo;12859;335;11663;2.61;90.70;6.70
2020-12-01;Canada;387052;12229;309557;3.16;79.98;16.86
2020-12-01;Belize;5854;148;3151;2.53;53.83;43.65
2020-12-01;Bélarus;138219;1166;115587;0.84;83.63;15.53
2020-12-01;Botswana;10742;34;7912;0.32;73.65;26.03
2020-12-01;Bhoutan;414;0;386;0.00;93.24;6.76
2020-12-01;Bahamas;7543;163;5934;2.16;78.67;19.17
2020-12-01;Brésil;6386787;173817;5712305;2.72;89.44;7.84
2020-12-01;Bolivie;144810;8963;122495;6.19;84.59;9.22
2020-12-01;Brunéi Darussalam;151;3;145;1.99;96.03;1.99
2020-12-01;Saint Barthélemy;147;1;105;0.68;71.43;27.89
2020-12-01;Bénin;3015;43;2839;1.43;94.16;4.41
2020-12-01;Burundi;689;1;575;0.15;83.45;16.40
2020-12-01;Bahreïn;87137;341;85357;0.39;97.96;1.65
2020-12-01;Bulgarie;148775;4188;53000;2.81;35.62;61.56
2020-12-01;Burkina Faso;2931;68;2644;2.32;90.21;7.47
2020-12-01;Belgique;579212;16786;0;2.90;0.00;97.10
2020-12-01;Bangladesh;467225;6675;383224;1.43;82.02;16.55
2020-12-01;Barbade;278;7;255;2.52;91.73;5.76
2020-12-01;Bosnie-Herzégovine;89085;2727;53724;3.06;60.31;36.63
2020-12-01;Azerbaïdjan;125602;1433;76897;1.14;61.22;37.64
2020-12-01;Australie;27923;908;25606;3.25;91.70;5.05
2020-12-01;Autriche;285489;3325;227497;1.16;79.69;19.15
2020-12-01;Argentine;1432570;38928;1263251;2.72;88.18;9.10
2020-12-01;Arménie;135967;2193;110365;1.61;81.17;17.22
2020-12-01;Angola;15251;350;7932;2.29;52.01;45.70
2020-12-01;Albanie;39014;822;19384;2.11;49.68;48.21
2020-12-01;Antigua-et-Barbuda;142;4;130;2.82;91.55;5.63
2020-12-01;Afghanistan;46516;1822;36946;3.92;79.43;16.66
2020-12-01;Émirats Arabes Unis;170149;576;155667;0.34;91.49;8.17
2020-12-01;Andorre;6790;76;5940;1.12;87.48;11.40
2020-11-30;Andorre;6745;76;5873;1.13;87.07;11.80
2020-11-30;Émirats Arabes Unis;168860;572;154899;0.34;91.73;7.93
2020-11-30;Afghanistan;46274;1795;36831;3.88;79.59;16.53
2020-11-30;Antigua-et-Barbuda;141;4;130;2.84;92.20;4.96
2020-11-30;Albanie;38182;810;18849;2.12;49.37;48.51
2020-11-30;Angola;15139;348;7851;2.30;51.86;45.84
2020-11-30;Arménie;135124;2164;108442;1.60;80.25;18.14
2020-11-30;Argentine;1424533;38730;1257227;2.72;88.26;9.03
2020-11-30;Autriche;282456;3184;221692;1.13;78.49;20.39
2020-11-30;Australie;27912;908;25602;3.25;91.72;5.02
2020-11-30;Azerbaïdjan;121176;1392;74902;1.15;61.81;37.04
2020-11-30;Bosnie-Herzégovine;87901;2681;52769;3.05;60.03;36.92
2020-11-30;Barbade;276;7;250;2.54;90.58;6.88
2020-11-30;Bangladesh;464932;6644;380711;1.43;81.89;16.69
2020-11-30;Belgique;577345;16645;0;2.88;0.00;97.12
2020-11-30;Burkina Faso;2886;68;2593;2.36;89.85;7.80
2020-11-30;Bulgarie;145300;4035;50565;2.78;34.80;62.42
2020-11-30;Bahreïn;86956;341;85141;0.39;97.91;1.70
2020-11-30;Burundi;688;1;575;0.15;83.58;16.28
2020-11-30;Bénin;3015;43;2839;1.43;94.16;4.41
2020-11-30;Saint Barthélemy;147;1;105;0.68;71.43;27.89
2020-11-30;Brunéi Darussalam;150;3;145;2.00;96.67;1.33
2020-11-30;Bolivie;144708;8957;121702;6.19;84.10;9.71
2020-11-30;Brésil;6335878;173120;5597802;2.73;88.35;8.92
2020-11-30;Bahamas;7541;163;5889;2.16;78.09;19.75
2020-11-30;Bhoutan;410;0;381;0.00;92.93;7.07
2020-11-30;Botswana;10742;34;7912;0.32;73.65;26.03
2020-11-30;Bélarus;136647;1158;114341;0.85;83.68;15.48
2020-11-30;Belize;5854;148;3151;2.53;53.83;43.65
2020-11-30;Canada;381557;12147;304595;3.18;79.83;16.99
2020-11-30;Rép. Dém. du Congo;12772;333;11585;2.61;90.71;6.69
2020-11-30;République Centrafricaine;4913;63;1924;1.28;39.16;59.56
2020-11-30;Congo (Brazzaville);5774;94;4988;1.63;86.39;11.98
2020-11-30;Suisse;327072;4815;250200;1.47;76.50;22.03
2020-11-30;Côte d'Ivoire;21331;132;20964;0.62;98.28;1.10
2020-11-30;Chili;551743;15410;526604;2.79;95.44;1.76
2020-11-30;Cameroun;24445;437;22177;1.79;90.72;7.49
2020-11-30;Chine;86542;4634;81627;5.35;94.32;0.32
2020-11-30;Colombie;1316806;36766;1210489;2.79;91.93;5.28
2020-11-30;Costa Rica;139638;1726;87526;1.24;62.68;36.08
2020-11-30;Cuba;8284;135;7631;1.63;92.12;6.25
2020-11-30;Cap-vert;10761;105;10329;0.98;95.99;3.04
2020-11-30;Chypre;10565;49;2057;0.46;19.47;80.07
2020-11-30;République Tchèque;523298;8295;451607;1.59;86.30;12.11
2020-11-30;Allemagne;1069912;16694;749219;1.56;70.03;28.41
2020-11-30;Djibouti;5679;61;5584;1.07;98.33;0.60
2020-11-30;Danemark;80499;837;63533;1.04;78.92;20.04
2020-11-30;Dominique;85;0;63;0.00;74.12;25.88
2020-11-30;République Dominicaine;143988;2331;115219;1.62;80.02;18.36
2020-11-30;Algérie;83199;2431;53809;2.92;64.68;32.40
2020-11-30;Équateur;192685;13461;169804;6.99;88.13;4.89
2020-11-30;Estonie;12308;118;7078;0.96;57.51;41.53
2020-11-30;Égypte;115911;6650;102718;5.74;88.62;5.64
2020-11-30;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-11-30;Érythrée;577;0;498;0.00;86.31;13.69
2020-11-30;Espagne;1648187;45069;150376;2.73;9.12;88.14
2020-11-30;Éthiopie;110074;1706;73808;1.55;67.05;31.40
2020-11-30;Finlande;24912;399;16800;1.60;67.44;30.96
2020-11-30;Fidji;42;2;33;4.76;78.57;16.67
2020-11-30;Îles Féroé;503;0;498;0.00;99.01;0.99
2020-11-30;France;2323970;52731;162281;2.27;6.98;90.75
2020-11-30;Gabon;9214;60;9066;0.65;98.39;0.96
2020-11-30;Royaume-Uni;1632713;58540;2631;3.59;0.16;96.25
2020-11-30;Géorgie;135584;1267;113986;0.93;84.07;15.00
2020-11-30;Grenade;41;0;30;0.00;73.17;26.83
2020-11-30;Guyane Française;11204;70;9995;0.62;89.21;10.17
2020-11-30;Ghana;51667;323;50547;0.63;97.83;1.54
2020-11-30;Gibraltar;1020;5;939;0.49;92.06;7.45
2020-11-30;Gambie;3742;123;3601;3.29;96.23;0.48
2020-11-30;Guinée;13119;76;12045;0.58;91.81;7.61
2020-11-30;Guadeloupe;8344;149;2242;1.79;26.87;71.34
2020-11-30;Guinée Équatoriale;5153;85;5009;1.65;97.21;1.14
2020-11-30;Grèce;105271;2406;23074;2.29;21.92;75.80
2020-11-30;Guatemala;122062;4171;110944;3.42;90.89;5.69
2020-11-30;Guinée-Bissau;2441;44;2327;1.80;95.33;2.87
2020-11-30;Guyana;5406;151;4392;2.79;81.24;15.96
2020-11-30;Hong-Kong;6314;109;5344;1.73;84.64;13.64
2020-11-30;Honduras;108253;2918;48073;2.70;44.41;52.90
2020-11-30;Croatie;128442;1786;105199;1.39;81.90;16.71
2020-11-30;Haïti;9294;233;8023;2.51;86.32;11.17
2020-11-30;Hongrie;217122;4823;63860;2.22;29.41;68.37
2020-11-30;Indonésie;538883;16945;450518;3.14;83.60;13.25
2020-11-30;Irlande;72544;2053;23364;2.83;32.21;64.96
2020-11-30;Israël;337191;2872;323681;0.85;95.99;3.15
2020-11-30;Inde;9462809;137621;8889585;1.45;93.94;4.60
2020-11-30;Iraq;552549;12258;482674;2.22;87.35;10.43
2020-11-30;Iran;962070;48246;668151;5.01;69.45;25.54
2020-11-30;Islande;5392;26;5179;0.48;96.05;3.47
2020-11-30;Italie;1601554;55576;757507;3.47;47.30;49.23
2020-11-30;Jamaïque;10763;257;6219;2.39;57.78;39.83
2020-11-30;Jordanie;219430;2751;155026;1.25;70.65;28.10
2020-11-30;Japon;148962;2076;127289;1.39;85.45;13.16
2020-11-30;Kenya;83618;1469;55344;1.76;66.19;32.06
2020-11-30;Kirghizistan;73178;1275;64711;1.74;88.43;9.83
2020-11-30;Cambodge;326;0;304;0.00;93.25;6.75
2020-11-30;Comores;611;7;586;1.15;95.91;2.95
2020-11-30;Saint-Kitts-et-Nevis;22;0;19;0.00;86.36;13.64
2020-11-30;Corée du Sud;34652;526;27885;1.52;80.47;18.01
2020-11-30;Koweït;142635;880;137071;0.62;96.10;3.28
2020-11-30;Kazakhstan;174563;2433;147425;1.39;84.45;14.15
2020-11-30;Laos;39;0;26;0.00;66.67;33.33
2020-11-30;Liban;127944;1018;83034;0.80;64.90;34.31
2020-11-30;Sainte-Lucie;259;2;131;0.77;50.58;48.65
2020-11-30;Liechtenstein;1270;16;1088;1.26;85.67;13.07
2020-11-30;Sri Lanka;23987;118;17560;0.49;73.21;26.30
2020-11-30;Libéria;1595;83;1343;5.20;84.20;10.60
2020-11-30;Lesotho;2109;44;1278;2.09;60.60;37.32
2020-11-30;Lituanie;61325;506;14211;0.83;23.17;76.00
2020-11-30;Luxembourg;34678;321;26086;0.93;75.22;23.85
2020-11-30;Lettonie;17075;206;1795;1.21;10.51;88.28
2020-11-30;Libye;82809;1183;53818;1.43;64.99;33.58
2020-11-30;Maroc;356336;5846;305291;1.64;85.68;12.68
2020-11-30;Monaco;609;3;556;0.49;91.30;8.21
2020-11-30;Moldavie;107364;2304;95354;2.15;88.81;9.04
2020-11-30;Montenegro;35265;499;24131;1.42;68.43;30.16
2020-11-30;Saint Martin;717;12;641;1.67;89.40;8.93
2020-11-30;Madagascar;17341;251;16657;1.45;96.06;2.50
2020-11-30;Îles Marshall;4;0;1;0.00;25.00;75.00
2020-11-30;Macédoine;61878;1763;38946;2.85;62.94;34.21
2020-11-30;Mali;4710;156;3206;3.31;68.07;28.62
2020-11-30;Birmanie;90713;1941;70156;2.14;77.34;20.52
2020-11-30;Mongolie;801;0;358;0.00;44.69;55.31
2020-11-30;Macao;46;0;46;0.00;100.00;0.00
2020-11-30;Martinique;5413;40;98;0.74;1.81;97.45
2020-11-30;Mauritanie;8601;177;7732;2.06;89.90;8.05
2020-11-30;Malte;9873;137;7665;1.39;77.64;20.98
2020-11-30;Maurice;504;10;456;1.98;90.48;7.54
2020-11-30;Maldives;13011;46;11939;0.35;91.76;7.89
2020-11-30;Malawi;6028;185;5455;3.07;90.49;6.44
2020-11-30;Mexique;1113543;105940;823586;9.51;73.96;16.53
